id,absolute_timestamp,relative_timestamp,interrogator_timestamp,rssi,epc96,doppler,phase,antenna,rospecid,channelindex,tagseencount,accessspecid,inventoryparameterspecid,lastseentimestamp,antennastate,time (seconds),doppler (),interrogation frequency (Hz),phase (radians),prxval (),prx deoscillated moving parts (),prx moving parts (),prx linear (),wavelength ()
119,10/9/2023 16:10,2225559,1.69687E+15,-38,e280116060000209e445ba0a,-39,3024,1,1,50,1,0,1,1.69687E+15,0,2.225559,-2.4375,927250000,4.638757903,16.69989575,16.69989575,46772.39139,0.158489319,0.323313516
120,10/9/2023 16:10,2250079,1.69687E+15,-55,e280116060000209e4454c2a,39,532,1,1,50,1,0,1,1.69687E+15,0,2.250079,2.4375,927250000,0.816077779,33.69989575,33.69989575,2344172.545,0.003162278,0.323313516
121,10/9/2023 16:10,2262989,1.69687E+15,-52,e280116060000209e4454a0a,-312,988,1,1,50,1,0,1,1.69687E+15,0,2.262989,-19.5,927250000,1.515573018,30.69989575,30.69989575,1174869.353,0.006309573,0.323313516
122,10/9/2023 16:10,2275313,1.69687E+15,-39,e280116060000209e445ba0a,0,3016,1,1,50,1,0,1,1.69687E+15,0,2.275313,0,927250000,4.626486056,17.69989575,17.69989575,58882.95209,0.125892541,0.323313516
123,10/9/2023 16:10,2300044,1.69687E+15,-39,e280116060000209e445ba0a,-39,3020,1,1,50,1,0,1,1.69687E+15,0,2.300044,-2.4375,927250000,4.632621979,17.69989575,17.69989575,58882.95209,0.125892541,0.323313516
124,10/9/2023 16:10,2320391,1.69687E+15,-38,e280116060000209e445ba0a,156,460,1,1,1,1,0,1,1.69687E+15,0,2.320391,9.75,902750000,0.705631162,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
125,10/9/2023 16:10,2340318,1.69687E+15,-38,e280116060000209e445ba0a,-39,484,1,1,1,1,0,1,1.69687E+15,0,2.340318,-2.4375,902750000,0.742446701,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
126,10/9/2023 16:10,2352930,1.69687E+15,-38,e280116060000209e445ba0a,429,488,1,1,1,1,0,1,1.69687E+15,0,2.35293,26.8125,902750000,0.748582624,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
127,10/9/2023 16:10,2380032,1.69687E+15,-38,e280116060000209e445ba0a,-195,504,1,1,1,1,0,1,1.69687E+15,0,2.380032,-12.1875,902750000,0.773126317,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
128,10/9/2023 16:10,2400395,1.69687E+15,-38,e280116060000209e445ba0a,-351,508,1,1,1,1,0,1,1.69687E+15,0,2.400395,-21.9375,902750000,0.77926224,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
129,10/9/2023 16:10,2420634,1.69687E+15,-37,e280116060000209e445ba0a,-156,492,1,1,1,1,0,1,1.69687E+15,0,2.420634,-9.75,902750000,0.754718548,15.70604931,15.23472196,33378.91346,0.199526231,0.332088018
130,10/9/2023 16:10,2450124,1.69687E+15,-38,e280116060000209e445ba0a,78,508,1,1,1,1,0,1,1.69687E+15,0,2.450124,4.875,902750000,0.77926224,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
131,10/9/2023 16:10,2470365,1.69687E+15,-38,e280116060000209e445ba0a,273,476,1,1,1,1,0,1,1.69687E+15,0,2.470365,17.0625,902750000,0.730174855,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
132,10/9/2023 16:10,2482632,1.69687E+15,-38,e280116060000209e445ba0a,351,480,1,1,1,1,0,1,1.69687E+15,0,2.482632,21.9375,902750000,0.736310778,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
133,10/9/2023 16:10,2510194,1.69687E+15,-38,e280116060000209e445ba0a,78,500,1,1,1,1,0,1,1.69687E+15,0,2.510194,4.875,902750000,0.766990394,16.70604931,16.23472196,42021.56237,0.158489319,0.332088018
134,10/9/2023 16:10,2523219,1.69687E+15,-37,e280116060000209e445ba0a,507,812,1,1,2,1,0,1,1.69687E+15,0,2.523219,31.6875,903250000,1.2455924,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
135,10/9/2023 16:10,2537768,1.69687E+15,-37,e280116060000209e445ba0a,234,812,1,1,2,1,0,1,1.69687E+15,0,2.537768,14.625,903250000,1.2455924,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
136,10/9/2023 16:10,2561638,1.69687E+15,-37,e280116060000209e445ba0a,-39,820,1,1,2,1,0,1,1.69687E+15,0,2.561638,-2.4375,903250000,1.257864246,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
137,10/9/2023 16:10,2575587,1.69687E+15,-37,e280116060000209e445ba0a,390,800,1,1,2,1,0,1,1.69687E+15,0,2.575587,24.375,903250000,1.22718463,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
138,10/9/2023 16:10,2587774,1.69687E+15,-37,e280116060000209e445ba0a,117,804,1,1,2,1,0,1,1.69687E+15,0,2.587774,7.3125,903250000,1.233320553,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
139,10/9/2023 16:10,2610089,1.69687E+15,-37,e280116060000209e445ba0a,-117,820,1,1,2,1,0,1,1.69687E+15,0,2.610089,-7.3125,903250000,1.257864246,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
140,10/9/2023 16:10,2640026,1.69687E+15,-37,e280116060000209e445ba0a,-39,804,1,1,2,1,0,1,1.69687E+15,0,2.640026,-2.4375,903250000,1.233320553,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
141,10/9/2023 16:10,2653334,1.69687E+15,-37,e280116060000209e445ba0a,312,816,1,1,2,1,0,1,1.69687E+15,0,2.653334,19.5,903250000,1.251728323,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
142,10/9/2023 16:10,2680212,1.69687E+15,-37,e280116060000209e445ba0a,273,828,1,1,2,1,0,1,1.69687E+15,0,2.680212,17.0625,903250000,1.270136092,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
143,10/9/2023 16:10,2693233,1.69687E+15,-37,e280116060000209e445ba0a,117,816,1,1,2,1,0,1,1.69687E+15,0,2.693233,7.3125,903250000,1.251728323,15.70604931,15.24434088,33452.92433,0.199526231,0.331904188
144,10/9/2023 16:10,2725985,1.69687E+15,-55,e280116060000209e445f01a,234,28,1,1,3,1,0,1,1.69687E+15,0,2.725985,14.625,903750000,0.042951462,33.70604399,33.25395448,2115414.361,0.003162278,0.331720562
145,10/9/2023 16:10,2739567,1.69687E+15,-38,e280116060000209e445ba0a,234,3700,1,1,3,1,0,1,1.69687E+15,0,2.739567,14.625,903750000,5.675728915,16.70604399,16.25395448,42208.06555,0.158489319,0.331720562
146,10/9/2023 16:10,2751570,1.69687E+15,-38,e280116060000209e445ba0a,0,3736,1,1,3,1,0,1,1.69687E+15,0,2.75157,0,903750000,5.730952224,16.70604399,16.25395448,42208.06555,0.158489319,0.331720562
147,10/9/2023 16:10,2770101,1.69687E+15,-38,e280116060000209e445ba0a,117,3732,1,1,3,1,0,1,1.69687E+15,0,2.770101,7.3125,903750000,5.7248163,16.70604399,16.25395448,42208.06555,0.158489319,0.331720562
148,10/9/2023 16:10,2790213,1.69687E+15,-53,e280116060000209e4454a0a,-78,1912,1,1,3,1,0,1,1.69687E+15,0,2.790213,-4.875,903750000,2.932971266,31.70604399,31.25395448,1334736.228,0.005011872,0.331720562
149,10/9/2023 16:10,2802951,1.69687E+15,-38,e280116060000209e445ba0a,0,3720,1,1,3,1,0,1,1.69687E+15,0,2.802951,0,903750000,5.706408531,16.70604399,16.25395448,42208.06555,0.158489319,0.331720562
150,10/9/2023 16:10,2815283,1.69687E+15,-38,e280116060000209e445ba0a,156,3720,1,1,3,1,0,1,1.69687E+15,0,2.815283,9.75,903750000,5.706408531,16.70604399,16.25395448,42208.06555,0.158489319,0.331720562
151,10/9/2023 16:10,2827936,1.69687E+15,-56,e280116060000209e445f01a,898,140,1,1,3,1,0,1,1.69687E+15,0,2.827936,56.125,903750000,0.21475731,34.70604399,34.25395448,2663148.896,0.002511886,0.331720562
152,10/9/2023 16:10,2840693,1.69687E+15,-58,e280116060000209e4454c2a,-2265,1732,1,1,3,1,0,1,1.69687E+15,0,2.840693,-141.5625,903750000,2.656854725,36.70604399,36.25395448,4220806.555,0.001584893,0.331720562
153,10/9/2023 16:10,2853393,1.69687E+15,-55,e280116060000209e4454c2a,312,1416,1,1,3,1,0,1,1.69687E+15,0,2.853393,19.5,903750000,2.172116796,33.70604399,33.25395448,2115414.361,0.003162278,0.331720562
154,10/9/2023 16:10,2881034,1.69687E+15,-57,e280116060000209e4454c2a,-1796,1744,1,1,3,1,0,1,1.69687E+15,0,2.881034,-112.25,903750000,2.675262494,35.70604399,35.25395448,3352705.82,0.001995262,0.331720562
155,10/9/2023 16:10,2893669,1.69687E+15,-55,e280116060000209e4454c2a,664,1412,1,1,3,1,0,1,1.69687E+15,0,2.893669,41.5,903750000,2.165980872,33.70604399,33.25395448,2115414.361,0.003162278,0.331720562
156,10/9/2023 16:10,2905646,1.69687E+15,-55,e280116060000209e445f01a,-1367,116,1,1,3,1,0,1,1.69687E+15,0,2.905646,-85.4375,903750000,0.177941771,33.70604399,33.25395448,2115414.361,0.003162278,0.331720562
157,10/9/2023 16:10,2919224,1.69687E+15,-56,e280116060000209e445f01a,-3476,220,1,1,3,1,0,1,1.69687E+15,0,2.919224,-217.25,903750000,0.337475773,34.70604399,34.25395448,2663148.896,0.002511886,0.331720562
158,10/9/2023 16:10,2938435,1.69687E+15,-37,e280116060000209e445ba0a,78,1648,1,1,4,1,0,1,1.69687E+15,0,2.938435,4.875,904250000,2.528000338,15.70603335,15.26356277,33601.31522,0.199526231,0.331537139
159,10/9/2023 16:10,2970004,1.69687E+15,-53,e280116060000209e4454c2a,1171,2764,1,1,4,1,0,1,1.69687E+15,0,2.970004,73.1875,904250000,4.239922898,31.70603335,31.26356277,1337692.453,0.005011872,0.331537139
160,10/9/2023 16:10,2983487,1.69687E+15,-53,e280116060000209e4454c2a,-1289,2996,1,1,4,1,0,1,1.69687E+15,0,2.983487,-80.5625,904250000,4.595806441,31.70603335,31.26356277,1337692.453,0.005011872,0.331537139
161,10/9/2023 16:10,2995948,1.69687E+15,-37,e280116060000209e445ba0a,585,1648,1,1,4,1,0,1,1.69687E+15,0,2.995948,36.5625,904250000,2.528000338,15.70603335,15.26356277,33601.31522,0.199526231,0.331537139
162,10/9/2023 16:10,3008758,1.69687E+15,-37,e280116060000209e445ba0a,-78,1688,1,1,4,1,0,1,1.69687E+15,0,3.008758,-4.875,904250000,2.58935957,15.70603335,15.26356277,33601.31522,0.199526231,0.331537139
163,10/9/2023 16:10,3020782,1.69687E+15,-37,e280116060000209e445ba0a,468,1640,1,1,4,1,0,1,1.69687E+15,0,3.020782,29.25,904250000,2.515728492,15.70603335,15.26356277,33601.31522,0.199526231,0.331537139
164,10/9/2023 16:10,3040199,1.69687E+15,-37,e280116060000209e445ba0a,78,1664,1,1,4,1,0,1,1.69687E+15,0,3.040199,4.875,904250000,2.552544031,15.70603335,15.26356277,33601.31522,0.199526231,0.331537139
165,10/9/2023 16:10,3052567,1.69687E+15,-37,e280116060000209e445ba0a,234,1668,1,1,4,1,0,1,1.69687E+15,0,3.052567,14.625,904250000,2.558679954,15.70603335,15.26356277,33601.31522,0.199526231,0.331537139
166,10/9/2023 16:10,3080268,1.69687E+15,-37,e280116060000209e445ba0a,-390,1680,1,1,4,1,0,1,1.69687E+15,0,3.080268,-24.375,904250000,2.577087724,15.70603335,15.26356277,33601.31522,0.199526231,0.331537139
167,10/9/2023 16:10,3100535,1.69687E+15,-37,e280116060000209e445ba0a,429,1644,1,1,4,1,0,1,1.69687E+15,0,3.100535,26.8125,904250000,2.521864415,15.70603335,15.26356277,33601.31522,0.199526231,0.331537139
168,10/9/2023 16:10,3112684,1.69687E+15,-37,e280116060000209e445ba0a,-546,1684,1,1,4,1,0,1,1.69687E+15,0,3.112684,-34.125,904250000,2.583223647,15.70603335,15.26356277,33601.31522,0.199526231,0.331537139
169,10/9/2023 16:10,3131121,1.69687E+15,-52,e280116060000209e4454a0a,468,1360,1,1,5,1,0,1,1.69687E+15,0,3.131121,29.25,904750000,2.086213872,30.7060174,30.27316574,1064918.997,0.006309573,0.331353919
170,10/9/2023 16:10,3150202,1.69687E+15,-38,e280116060000209e445ba0a,117,3236,1,1,5,1,0,1,1.69687E+15,0,3.150202,7.3125,904750000,4.96396183,16.7060174,16.27316574,42395.18886,0.158489319,0.331353919
171,10/9/2023 16:10,3163326,1.69687E+15,-38,e280116060000209e445ba0a,78,3232,1,1,5,1,0,1,1.69687E+15,0,3.163326,4.875,904750000,4.957825906,16.7060174,16.27316574,42395.18886,0.158489319,0.331353919
172,10/9/2023 16:10,3175379,1.69687E+15,-53,e280116060000209e445f01a,-1289,3584,1,1,5,1,0,1,1.69687E+15,0,3.175379,-80.5625,904750000,5.497787144,31.7060174,31.27316574,1340653.586,0.005011872,0.331353919
173,10/9/2023 16:10,3200058,1.69687E+15,-38,e280116060000209e445ba0a,0,3236,1,1,5,1,0,1,1.69687E+15,0,3.200058,0,904750000,4.96396183,16.7060174,16.27316574,42395.18886,0.158489319,0.331353919
174,10/9/2023 16:10,3212684,1.69687E+15,-38,e280116060000209e445ba0a,78,3236,1,1,5,1,0,1,1.69687E+15,0,3.212684,4.875,904750000,4.96396183,16.7060174,16.27316574,42395.18886,0.158489319,0.331353919
175,10/9/2023 16:10,3225934,1.69687E+15,-55,e280116060000209e4454c2a,-703,768,1,1,5,1,0,1,1.69687E+15,0,3.225934,-43.9375,904750000,1.178097245,33.7060174,33.27316574,2124792.742,0.003162278,0.331353919
176,10/9/2023 16:10,3238220,1.69687E+15,-53,e280116060000209e4454a0a,1171,1344,1,1,5,1,0,1,1.69687E+15,0,3.23822,73.1875,904750000,2.061670179,31.7060174,31.27316574,1340653.586,0.005011872,0.331353919
177,10/9/2023 16:10,3250238,1.69687E+15,-38,e280116060000209e445ba0a,195,3228,1,1,5,1,0,1,1.69687E+15,0,3.250238,12.1875,904750000,4.951689983,16.7060174,16.27316574,42395.18886,0.158489319,0.331353919
178,10/9/2023 16:10,3263352,1.69687E+15,-54,e280116060000209e4454c2a,273,852,1,1,5,1,0,1,1.69687E+15,0,3.263352,17.0625,904750000,1.306951631,32.7060174,32.27316574,1687782.868,0.003981072,0.331353919
179,10/9/2023 16:10,3275547,1.69687E+15,-54,e280116060000209e445f01a,-664,3660,1,1,5,1,0,1,1.69687E+15,0,3.275547,-41.5,904750000,5.614369684,32.7060174,32.27316574,1687782.868,0.003981072,0.331353919
180,10/9/2023 16:10,3287983,1.69687E+15,-54,e280116060000209e4454c2a,-234,872,1,1,5,1,0,1,1.69687E+15,0,3.287983,-14.625,904750000,1.337631247,32.7060174,32.27316574,1687782.868,0.003981072,0.331353919
181,10/9/2023 16:10,3310194,1.69687E+15,-38,e280116060000209e445ba0a,0,3244,1,1,5,1,0,1,1.69687E+15,0,3.310194,0,904750000,4.976233676,16.7060174,16.27316574,42395.18886,0.158489319,0.331353919
182,10/9/2023 16:10,3336070,1.69687E+15,-38,e280116060000209e445ba0a,-117,3556,1,1,6,1,0,1,1.69687E+15,0,3.33607,-7.3125,905250000,5.454835682,16.70599614,16.28276341,42488.98349,0.158489319,0.331170901
183,10/9/2023 16:10,3360150,1.69687E+15,-38,e280116060000209e445ba0a,234,3556,1,1,6,1,0,1,1.69687E+15,0,3.36015,14.625,905250000,5.454835682,16.70599614,16.28276341,42488.98349,0.158489319,0.331170901
184,10/9/2023 16:10,3372776,1.69687E+15,-39,e280116060000209e445ba0a,0,3564,1,1,6,1,0,1,1.69687E+15,0,3.372776,0,905250000,5.467107528,17.70599614,17.28276341,53490.46104,0.125892541,0.331170901
185,10/9/2023 16:10,3400214,1.69687E+15,-38,e280116060000209e445ba0a,0,3548,1,1,6,1,0,1,1.69687E+15,0,3.400214,0,905250000,5.442563835,16.70599614,16.28276341,42488.98349,0.158489319,0.331170901
186,10/9/2023 16:10,3412808,1.69687E+15,-38,e280116060000209e445ba0a,-78,3560,1,1,6,1,0,1,1.69687E+15,0,3.412808,-4.875,905250000,5.460971605,16.70599614,16.28276341,42488.98349,0.158489319,0.331170901
187,10/9/2023 16:10,3425132,1.69687E+15,-53,e280116060000209e4454a0a,937,1796,1,1,6,1,0,1,1.69687E+15,0,3.425132,58.5625,905250000,2.755029495,31.70599614,31.28276341,1343619.633,0.005011872,0.331170901
188,10/9/2023 16:10,3437656,1.69687E+15,-53,e280116060000209e4454a0a,-546,1820,1,1,6,1,0,1,1.69687E+15,0,3.437656,-34.125,905250000,2.791845034,31.70599614,31.28276341,1343619.633,0.005011872,0.331170901
189,10/9/2023 16:10,3450437,1.69687E+15,-38,e280116060000209e445ba0a,-117,3564,1,1,6,1,0,1,1.69687E+15,0,3.450437,-7.3125,905250000,5.467107528,16.70599614,16.28276341,42488.98349,0.158489319,0.331170901
190,10/9/2023 16:10,3462785,1.69687E+15,-38,e280116060000209e445ba0a,156,3544,1,1,6,1,0,1,1.69687E+15,0,3.462785,9.75,905250000,5.436427912,16.70599614,16.28276341,42488.98349,0.158489319,0.331170901
191,10/9/2023 16:10,3474966,1.69687E+15,-53,e280116060000209e4454a0a,2226,1812,1,1,6,1,0,1,1.69687E+15,0,3.474966,139.125,905250000,2.779573188,31.70599614,31.28276341,1343619.633,0.005011872,0.331170901
192,10/9/2023 16:10,3500620,1.69687E+15,-53,e280116060000209e4454a0a,1640,1888,1,1,6,1,0,1,1.69687E+15,0,3.50062,102.5,905250000,2.896155728,31.70599614,31.28276341,1343619.633,0.005011872,0.331170901
193,10/9/2023 16:10,3512618,1.69687E+15,-38,e280116060000209e445ba0a,-117,3560,1,1,6,1,0,1,1.69687E+15,0,3.512618,-7.3125,905250000,5.460971605,16.70599614,16.28276341,42488.98349,0.158489319,0.331170901
194,10/9/2023 16:10,3525168,1.69687E+15,-53,e280116060000209e4454a0a,-195,1784,1,1,6,1,0,1,1.69687E+15,0,3.525168,-12.1875,905250000,2.736621726,31.70599614,31.28276341,1343619.633,0.005011872,0.331170901
195,10/9/2023 16:10,3550066,1.69687E+15,-37,e280116060000209e445ba0a,429,1112,1,1,7,1,0,1,1.69687E+15,0,3.550066,26.8125,905750000,1.705786636,15.70596958,15.29235578,33824.82653,0.199526231,0.330988085
196,10/9/2023 16:10,3562666,1.69687E+15,-37,e280116060000209e445ba0a,39,1108,1,1,7,1,0,1,1.69687E+15,0,3.562666,2.4375,905750000,1.699650713,15.70596958,15.29235578,33824.82653,0.199526231,0.330988085
197,10/9/2023 16:10,3590128,1.69687E+15,-37,e280116060000209e445ba0a,546,1096,1,1,7,1,0,1,1.69687E+15,0,3.590128,34.125,905750000,1.681242944,15.70596958,15.29235578,33824.82653,0.199526231,0.330988085
198,10/9/2023 16:10,3610247,1.69687E+15,-37,e280116060000209e445ba0a,-39,1124,1,1,7,1,0,1,1.69687E+15,0,3.610247,-2.4375,905750000,1.724194406,15.70596958,15.29235578,33824.82653,0.199526231,0.330988085
199,10/9/2023 16:10,3630378,1.69687E+15,-37,e280116060000209e445ba0a,468,1108,1,1,7,1,0,1,1.69687E+15,0,3.630378,29.25,905750000,1.699650713,15.70596958,15.29235578,33824.82653,0.199526231,0.330988085
200,10/9/2023 16:10,3642889,1.69687E+15,-37,e280116060000209e445ba0a,429,1080,1,1,7,1,0,1,1.69687E+15,0,3.642889,26.8125,905750000,1.656699251,15.70596958,15.29235578,33824.82653,0.199526231,0.330988085
201,10/9/2023 16:10,3656631,1.69687E+15,-37,e280116060000209e445ba0a,507,1112,1,1,7,1,0,1,1.69687E+15,0,3.656631,31.6875,905750000,1.705786636,15.70596958,15.29235578,33824.82653,0.199526231,0.330988085
202,10/9/2023 16:10,3692051,1.69687E+15,-37,e280116060000209e445ba0a,585,1096,1,1,7,1,0,1,1.69687E+15,0,3.692051,36.5625,905750000,1.681242944,15.70596958,15.29235578,33824.82653,0.199526231,0.330988085
203,10/9/2023 16:10,3721489,1.69687E+15,-37,e280116060000209e445ba0a,-312,1132,1,1,7,1,0,1,1.69687E+15,0,3.721489,-19.5,905750000,1.736466252,15.70596958,15.29235578,33824.82653,0.199526231,0.330988085
204,10/9/2023 16:10,3758113,1.69687E+15,-37,e280116060000209e445ba0a,234,1376,1,1,8,1,0,1,1.69687E+15,0,3.758113,14.625,906250000,2.110757564,15.70593773,15.30194285,33899.5775,0.199526231,0.330805471
205,10/9/2023 16:10,3791497,1.69687E+15,-37,e280116060000209e445ba0a,390,1400,1,1,8,1,0,1,1.69687E+15,0,3.791497,24.375,906250000,2.147573103,15.70593773,15.30194285,33899.5775,0.199526231,0.330805471
206,10/9/2023 16:10,3806918,1.69687E+15,-37,e280116060000209e445ba0a,-312,1408,1,1,8,1,0,1,1.69687E+15,0,3.806918,-19.5,906250000,2.159844949,15.70593773,15.30194285,33899.5775,0.199526231,0.330805471
207,10/9/2023 16:10,3831531,1.69687E+15,-37,e280116060000209e445ba0a,937,1360,1,1,8,1,0,1,1.69687E+15,0,3.831531,58.5625,906250000,2.086213872,15.70593773,15.30194285,33899.5775,0.199526231,0.330805471
208,10/9/2023 16:10,3853770,1.69687E+15,-37,e280116060000209e445ba0a,-468,1420,1,1,8,1,0,1,1.69687E+15,0,3.85377,-29.25,906250000,2.178252719,15.70593773,15.30194285,33899.5775,0.199526231,0.330805471
209,10/9/2023 16:10,3881746,1.69687E+15,-37,e280116060000209e445ba0a,664,1368,1,1,8,1,0,1,1.69687E+15,0,3.881746,41.5,906250000,2.098485718,15.70593773,15.30194285,33899.5775,0.199526231,0.330805471
210,10/9/2023 16:10,3911394,1.69687E+15,-37,e280116060000209e445ba0a,117,1388,1,1,8,1,0,1,1.69687E+15,0,3.911394,7.3125,906250000,2.129165334,15.70593773,15.30194285,33899.5775,0.199526231,0.330805471
211,10/9/2023 16:10,3947736,1.69687E+15,-37,e280116060000209e445ba0a,351,1364,1,1,8,1,0,1,1.69687E+15,0,3.947736,21.9375,906250000,2.092349795,15.70593773,15.30194285,33899.5775,0.199526231,0.330805471
212,10/9/2023 16:10,3966854,1.69687E+15,-37,e280116060000209e445ba0a,-351,680,1,1,9,1,0,1,1.69687E+15,0,3.966854,-21.9375,906750000,1.043106936,15.70590059,15.31152464,33974.4523,0.199526231,0.330623058
213,10/9/2023 16:10,3994058,1.69687E+15,-37,e280116060000209e445ba0a,-117,652,1,1,9,1,0,1,1.69687E+15,0,3.994058,-7.3125,906750000,1.000155474,15.70590059,15.31152464,33974.4523,0.199526231,0.330623058
214,10/9/2023 16:10,4022935,1.69687E+15,-37,e280116060000209e445ba0a,312,640,1,1,9,1,0,1,1.69687E+15,0,4.022935,19.5,906750000,0.981747704,15.70590059,15.31152464,33974.4523,0.199526231,0.330623058
215,10/9/2023 16:10,4052086,1.69687E+15,-37,e280116060000209e445ba0a,0,636,1,1,9,1,0,1,1.69687E+15,0,4.052086,0,906750000,0.975611781,15.70590059,15.31152464,33974.4523,0.199526231,0.330623058
216,10/9/2023 16:10,4071188,1.69687E+15,-37,e280116060000209e445ba0a,-390,692,1,1,9,1,0,1,1.69687E+15,0,4.071188,-24.375,906750000,1.061514705,15.70590059,15.31152464,33974.4523,0.199526231,0.330623058
217,10/9/2023 16:10,4092902,1.69687E+15,-37,e280116060000209e445ba0a,156,652,1,1,9,1,0,1,1.69687E+15,0,4.092902,9.75,906750000,1.000155474,15.70590059,15.31152464,33974.4523,0.199526231,0.330623058
218,10/9/2023 16:10,4105116,1.69687E+15,-37,e280116060000209e445ba0a,312,628,1,1,9,1,0,1,1.69687E+15,0,4.105116,19.5,906750000,0.963339935,15.70590059,15.31152464,33974.4523,0.199526231,0.330623058
219,10/9/2023 16:10,4123528,1.69687E+15,-37,e280116060000209e445ba0a,156,648,1,1,9,1,0,1,1.69687E+15,0,4.123528,9.75,906750000,0.994019551,15.70590059,15.31152464,33974.4523,0.199526231,0.330623058
220,10/9/2023 16:10,4154327,1.69687E+15,-37,e280116060000209e445ba0a,-312,660,1,1,9,1,0,1,1.69687E+15,0,4.154327,-19.5,906750000,1.01242732,15.70590059,15.31152464,33974.4523,0.199526231,0.330623058
221,10/9/2023 16:10,4171857,1.69687E+15,-54,e280116060000209e445f01a,-351,3072,1,1,10,1,0,1,1.69687E+15,0,4.171857,-21.9375,907250000,4.71238898,32.70585817,32.32110115,1706515.018,0.003981072,0.330440847
222,10/9/2023 16:10,4200208,1.69687E+15,-38,e280116060000209e445ba0a,78,2600,1,1,10,1,0,1,1.69687E+15,0,4.200208,4.875,907250000,3.988350049,16.70585817,16.32110115,42865.7192,0.158489319,0.330440847
223,10/9/2023 16:10,4220506,1.69687E+15,-54,e280116060000209e445f01a,0,3024,1,1,10,1,0,1,1.69687E+15,0,4.220506,0,907250000,4.638757903,32.70585817,32.32110115,1706515.018,0.003981072,0.330440847
224,10/9/2023 16:10,4240132,1.69687E+15,-38,e280116060000209e445ba0a,39,2608,1,1,10,1,0,1,1.69687E+15,0,4.240132,2.4375,907250000,4.000621895,16.70585817,16.32110115,42865.7192,0.158489319,0.330440847
